時間,開盤,最高,最低,收盤,成交量
2020-01-18 07:00:00,167.96,169.1,166.86,167.99,13913.279
2020-01-18 08:00:00,168.12,168.79,167.26,168.5,13195.829
2020-01-18 09:00:00,168.5,170.09,168.13,169.3,12959.213
2020-01-18 10:00:00,169.31,170.02,168.79,168.95,12686.477
2020-01-18 11:00:00,169.03,169.09,167.89,169.0,12991.059
2020-01-18 12:00:00,169.07,171.2,168.82,171.02,13669.212
2020-01-18 13:00:00,171.09,176.09,170.17,174.26,23217.89
2020-01-18 14:00:00,174.34,179.65,174.34,177.37,29221.53
2020-01-18 15:00:00,177.33,178.5,173.57,175.47,21132.597
2020-01-18 16:00:00,175.38,177.55,172.68,173.97,21254.227
2020-01-18 17:00:00,173.92,175.2,173.13,175.02,14585.001
2020-01-18 18:00:00,174.88,175.18,172.9,173.88,14102.861
2020-01-18 19:00:00,173.91,175.11,173.51,174.95,13721.337
2020-01-18 20:00:00,174.99,175.83,174.59,175.47,13240.351
2020-01-18 21:00:00,175.54,176.96,175.49,176.64,11822.916
2020-01-18 22:00:00,176.65,177.04,175.83,176.97,9310.967
2020-01-18 23:00:00,176.97,177.08,173.9,174.42,12937.559
2020-01-19 00:00:00,174.29,176.45,173.27,176.33,14332.698
2020-01-19 01:00:00,176.37,178.19,174.11,175.34,18311.709
2020-01-19 02:00:00,175.4,176.72,174.64,176.37,13762.191
2020-01-19 03:00:00,176.39,177.79,176.09,176.36,12337.226
2020-01-19 04:00:00,176.35,176.48,175.72,176.01,9025.313
2020-01-19 05:00:00,176.0,176.67,175.31,176.21,11374.715
2020-01-19 06:00:00,176.21,176.72,174.52,175.31,11614.935
2020-01-19 07:00:00,175.33,177.0,174.66,176.59,13361.881
2020-01-19 08:00:00,176.64,176.91,176.02,176.52,10914.461
2020-01-19 09:00:00,176.4,177.45,174.85,175.61,13116.916
2020-01-19 10:00:00,175.59,175.84,174.3,174.3,13531.529
2020-01-19 11:00:00,174.36,174.36,163.95,166.72,33339.565
2020-01-19 12:00:00,166.7,166.7,162.6,165.42,20965.42
2020-01-19 13:00:00,165.46,165.46,161.8,164.46,18384.131
2020-01-19 14:00:00,164.44,165.8,164.08,164.51,12663.385
2020-01-19 15:00:00,164.5,165.37,163.6,164.83,13338.178
2020-01-19 16:00:00,164.8,166.19,164.32,165.21,14339.221
2020-01-19 17:00:00,165.18,165.58,164.73,165.22,12528.588
2020-01-19 18:00:00,165.25,165.25,163.99,164.39,12846.825
2020-01-19 19:00:00,164.39,165.2,163.9,164.93,12680.5
2020-01-19 20:00:00,164.94,165.14,164.13,164.53,12234.191
2020-01-19 21:00:00,164.56,166.09,164.17,165.86,13102.521
2020-01-19 22:00:00,165.92,166.99,163.55,166.1,12235.128
2020-01-19 23:00:00,166.11,167.53,165.69,166.86,14059.523
2020-01-20 00:00:00,166.83,167.63,165.39,165.69,13758.244
2020-01-20 01:00:00,165.7,166.48,165.16,165.51,13643.19
2020-01-20 02:00:00,165.5,165.98,165.23,165.5,10123.661
2020-01-20 03:00:00,165.53,165.82,165.37,165.78,8564.478
2020-01-20 04:00:00,165.85,166.47,164.39,164.81,9554.866
2020-01-20 05:00:00,164.79,165.77,164.79,165.65,10221.19
2020-01-20 06:00:00,165.7,166.17,165.53,165.84,7599.037
2020-01-20 07:00:00,165.81,166.29,165.21,165.64,8465.347
2020-01-20 08:00:00,165.68,166.24,164.55,165.4,11044.334
2020-01-20 09:00:00,165.39,165.68,164.38,164.8,11034.093
2020-01-20 10:00:00,164.72,165.35,164.63,164.91,10509.791
2020-01-20 11:00:00,164.91,165.17,162.56,163.02,11033.912
2020-01-20 12:00:00,163.08,164.12,162.1,162.64,13772.073
2020-01-20 13:00:00,162.64,165.16,161.36,164.14,14833.038
2020-01-20 14:00:00,164.08,166.67,163.91,166.22,13287.933
2020-01-20 15:00:00,166.3,166.99,165.72,166.81,12462.138
2020-01-20 16:00:00,166.89,167.76,166.02,166.92,14013.137
2020-01-20 17:00:00,166.93,167.05,166.21,166.38,11175.108
2020-01-20 18:00:00,166.38,166.91,166.0,166.55,10619.264
2020-01-20 19:00:00,166.54,167.78,166.53,167.64,8427.398
2020-01-20 20:00:00,167.76,167.87,166.96,167.31,9236.947
2020-01-20 21:00:00,167.28,167.29,166.94,167.29,7603.373
2020-01-20 22:00:00,167.27,169.19,167.09,167.54,11120.215
2020-01-20 23:00:00,167.53,168.0,166.74,166.89,11121.045
2020-01-21 00:00:00,166.89,167.21,165.68,166.48,12123.18
2020-01-21 01:00:00,166.58,167.16,166.45,167.1,9570.671
2020-01-21 02:00:00,167.09,167.7,166.9,167.38,9941.366
2020-01-21 03:00:00,167.42,168.38,167.31,168.35,9911.977
2020-01-21 04:00:00,168.33,168.77,167.73,167.88,9754.706
2020-01-21 05:00:00,167.88,167.92,166.74,167.22,9430.386
2020-01-21 06:00:00,167.24,167.72,166.8,167.29,9857.069
2020-01-21 07:00:00,167.33,167.4,166.26,166.6,10117.443
2020-01-21 08:00:00,166.59,167.29,165.94,167.1,9945.67
2020-01-21 09:00:00,167.09,168.1,166.67,166.79,10310.063
2020-01-21 10:00:00,166.79,168.07,166.55,167.98,10512.016
2020-01-21 11:00:00,168.07,168.69,167.53,167.96,10504.192
2020-01-21 12:00:00,167.95,168.5,167.37,168.12,11061.936
2020-01-21 13:00:00,168.12,169.24,167.99,168.96,7697.298
2020-01-21 14:00:00,168.96,168.96,168.16,168.27,5247.747
2020-01-21 15:00:00,168.32,169.08,167.92,168.1,6883.971
2020-01-21 16:00:00,168.1,168.55,166.9,167.71,7822.739
2020-01-21 17:00:00,167.76,167.98,167.28,167.84,4669.902
2020-01-21 18:00:00,167.78,167.87,166.36,167.03,4412.101
2020-01-21 19:00:00,167.08,167.49,164.6,165.31,8047.274
2020-01-21 20:00:00,165.27,168.58,165.27,168.39,11643.863
2020-01-21 21:00:00,168.4,170.19,168.4,169.17,9372.788
2020-01-21 22:00:00,169.14,169.55,168.27,169.29,4324.683
2020-01-21 23:00:00,169.3,169.88,168.87,169.42,4548.325
2020-01-22 00:00:00,169.4,170.01,169.35,169.74,4740.808
2020-01-22 01:00:00,169.71,169.75,168.82,169.08,5215.078
2020-01-22 02:00:00,169.09,169.4,167.9,168.56,6530.542
2020-01-22 03:00:00,168.55,169.31,168.27,168.7,4572.116
2020-01-22 04:00:00,168.7,169.49,168.65,169.46,3860.427
2020-01-22 05:00:00,169.42,169.45,168.91,168.97,4863.221
2020-01-22 06:00:00,168.96,169.94,168.96,169.83,7079.664
2020-01-22 07:00:00,169.81,171.48,168.96,169.23,12375.315
2020-01-22 08:00:00,169.26,169.6,167.43,168.54,10544.027
2020-01-22 09:00:00,168.48,169.08,167.94,169.01,8028.247
2020-01-22 10:00:00,169.02,169.02,168.11,168.31,7343.641
2020-01-22 11:00:00,168.33,168.41,167.3,168.08,7865.754
2020-01-22 12:00:00,168.0,168.29,167.52,167.96,4978.52
2020-01-22 13:00:00,168.02,168.02,166.15,166.49,6711.102
2020-01-22 14:00:00,166.46,167.38,166.31,166.96,7947.894
2020-01-22 15:00:00,166.93,167.88,166.84,167.45,6358.774
2020-01-22 16:00:00,167.44,169.04,166.6,168.36,8314.809
2020-01-22 17:00:00,168.48,168.85,167.68,168.33,7361.222
2020-01-22 18:00:00,168.37,168.37,167.68,168.02,4933.459
2020-01-22 19:00:00,167.97,168.25,167.34,168.07,4120.144
2020-01-22 20:00:00,167.99,168.22,167.53,168.08,4838.991
2020-01-22 21:00:00,168.19,168.21,167.79,167.93,4944.638
2020-01-22 22:00:00,167.89,168.1,167.57,167.59,7836.94
2020-01-22 23:00:00,167.6,168.22,167.53,168.12,6310.229
2020-01-23 00:00:00,168.23,168.26,166.79,167.22,5948.89
2020-01-23 01:00:00,167.24,167.49,164.8,164.95,9619.449
2020-01-23 02:00:00,164.9,166.01,164.36,165.95,9663.525
2020-01-23 03:00:00,166.0,166.16,165.46,165.51,6124.415
2020-01-23 04:00:00,165.5,165.53,164.33,164.75,6313.652
2020-01-23 05:00:00,164.75,164.77,162.89,164.04,10706.988
2020-01-23 06:00:00,164.06,164.29,163.33,163.93,6272.384
2020-01-23 07:00:00,163.92,165.34,163.39,164.96,9640.652
2020-01-23 08:00:00,164.91,165.71,163.88,163.88,8869.928
2020-01-23 09:00:00,163.83,164.0,163.12,163.51,9709.755
2020-01-23 10:00:00,163.41,163.95,162.59,163.58,8692.179
2020-01-23 11:00:00,163.6,163.61,162.7,162.86,9275.356
2020-01-23 12:00:00,162.75,163.31,161.57,162.88,10646.507
2020-01-23 13:00:00,162.86,162.86,161.15,161.68,11036.75
2020-01-23 14:00:00,161.68,162.39,161.37,162.2,10567.887
2020-01-23 15:00:00,162.19,163.88,162.02,163.14,10716.041
2020-01-23 16:00:00,163.2,163.42,161.91,162.32,11754.718
2020-01-23 17:00:00,162.35,163.43,161.19,161.9,11691.689
2020-01-23 18:00:00,161.76,161.76,159.3,159.82,13799.469
2020-01-23 19:00:00,159.74,160.95,159.5,160.72,10625.873
2020-01-23 20:00:00,160.61,161.23,159.93,161.21,10486.167
2020-01-23 21:00:00,161.14,163.3,161.0,162.53,10781.878
2020-01-23 22:00:00,162.52,163.48,162.5,163.05,9965.744
2020-01-23 23:00:00,163.04,163.25,161.79,162.85,11358.157
2020-01-24 00:00:00,163.01,163.45,162.23,163.14,10667.665
2020-01-24 01:00:00,163.16,163.45,161.41,161.43,10624.373
2020-01-24 02:00:00,161.41,161.67,157.48,158.58,15279.886
2020-01-24 03:00:00,158.61,159.87,158.31,159.07,12045.339
2020-01-24 04:00:00,159.03,159.73,158.34,158.39,11858.02
2020-01-24 05:00:00,158.39,159.64,158.38,159.49,10892.656
2020-01-24 06:00:00,159.48,159.98,158.76,159.51,10402.215
2020-01-24 07:00:00,159.54,159.78,158.58,159.12,10612.459
2020-01-24 08:00:00,159.19,159.21,158.58,158.9,11330.174
2020-01-24 09:00:00,158.91,159.17,155.72,156.25,12826.771
2020-01-24 10:00:00,156.14,157.62,155.98,156.3,10068.34
2020-01-24 11:00:00,156.25,161.1,155.47,160.72,13782.629
2020-01-24 12:00:00,160.83,162.04,160.07,161.31,14211.905
2020-01-24 13:00:00,161.36,161.94,160.02,161.65,10039.675
2020-01-24 14:00:00,161.66,163.4,161.09,162.16,12250.133
2020-01-24 15:00:00,162.18,162.97,161.26,162.56,11150.769
2020-01-24 16:00:00,162.57,163.09,161.0,161.02,11393.457
2020-01-24 17:00:00,161.01,161.65,160.69,161.26,8884.079
2020-01-24 18:00:00,161.29,162.57,161.26,161.79,9273.983
2020-01-24 19:00:00,161.76,164.49,161.6,163.71,11550.128
2020-01-24 20:00:00,163.73,164.38,162.63,163.43,10629.422
2020-01-24 21:00:00,163.32,163.79,163.09,163.24,8795.716
2020-01-24 22:00:00,163.24,163.37,162.11,163.1,10240.729
2020-01-24 23:00:00,163.13,164.02,162.07,162.61,10914.237
2020-01-25 00:00:00,162.61,162.66,158.05,158.61,12727.901
2020-01-25 01:00:00,158.54,159.29,157.7,158.56,11834.695
2020-01-25 02:00:00,158.57,159.49,158.35,159.33,10552.625
2020-01-25 03:00:00,159.32,159.85,158.81,158.99,9440.764
2020-01-25 04:00:00,159.02,160.56,158.8,159.42,10864.737
2020-01-25 05:00:00,159.42,159.96,158.73,159.65,11452.19
2020-01-25 06:00:00,159.66,160.16,159.4,159.48,10010.694
2020-01-25 07:00:00,159.48,160.19,159.28,159.54,9821.465
2020-01-25 08:00:00,159.56,161.49,159.46,161.21,10442.097
2020-01-25 09:00:00,161.26,161.38,160.1,160.56,10380.372
2020-01-25 10:00:00,160.57,160.92,158.87,159.41,11531.999
2020-01-25 11:00:00,159.41,159.81,158.85,159.34,9940.53
2020-01-25 12:00:00,159.33,159.79,158.86,158.97,10018.188
2020-01-25 13:00:00,158.89,160.95,158.83,160.04,11943.822
2020-01-25 14:00:00,160.11,161.05,160.07,160.08,10766.307
2020-01-25 15:00:00,160.06,160.71,159.69,160.47,9437.381
2020-01-25 16:00:00,160.45,161.67,160.07,161.12,10497.167
2020-01-25 17:00:00,161.16,161.43,160.36,160.42,9613.855
2020-01-25 18:00:00,160.42,161.0,160.02,160.7,9040.708
2020-01-25 19:00:00,160.66,161.33,160.61,161.05,8605.296
2020-01-25 20:00:00,161.05,161.33,160.81,161.21,9282.41
2020-01-25 21:00:00,161.38,162.31,161.08,161.63,10019.637
2020-01-25 22:00:00,161.63,162.69,161.11,161.13,10394.139
2020-01-25 23:00:00,161.14,161.91,160.19,160.42,10871.713
2020-01-26 00:00:00,160.33,160.55,159.39,160.14,11420.974
2020-01-26 01:00:00,160.12,161.03,159.89,160.34,10681.245
2020-01-26 02:00:00,160.31,160.32,159.63,159.71,9918.112
2020-01-26 03:00:00,159.72,161.79,159.64,161.14,10969.72
2020-01-26 04:00:00,161.14,161.17,160.48,160.89,8763.749
2020-01-26 05:00:00,160.88,161.68,160.81,161.07,10521.184
2020-01-26 06:00:00,161.05,161.44,160.62,160.79,9531.132
2020-01-26 07:00:00,160.79,161.34,160.62,161.28,9873.872
2020-01-26 08:00:00,161.31,163.65,160.93,162.43,13916.092
2020-01-26 09:00:00,162.42,162.96,161.91,162.37,10131.529
2020-01-26 10:00:00,162.36,163.19,162.06,162.89,9353.896
2020-01-26 11:00:00,162.88,163.37,162.6,163.14,10765.007
2020-01-26 12:00:00,163.27,164.2,162.91,163.49,9619.661
2020-01-26 13:00:00,163.55,163.93,162.76,163.28,9925.288
2020-01-26 14:00:00,163.27,163.71,162.93,163.33,7582.35
2020-01-26 15:00:00,163.33,163.95,162.94,163.32,9749.948
2020-01-26 16:00:00,163.33,164.78,163.18,164.77,10309.176
2020-01-26 17:00:00,164.8,166.79,164.58,166.48,12987.503
2020-01-26 18:00:00,166.58,167.1,165.98,166.46,11221.716
2020-01-26 19:00:00,166.39,166.51,165.87,166.2,10993.596
2020-01-26 20:00:00,166.17,167.74,166.14,166.57,10268.563
2020-01-26 21:00:00,166.58,167.7,166.58,167.42,9763.77
2020-01-26 22:00:00,167.31,167.94,166.61,167.09,9801.448
2020-01-26 23:00:00,167.12,168.12,166.91,167.86,11334.19
2020-01-27 00:00:00,167.94,169.72,167.94,168.52,13631.403
2020-01-27 01:00:00,168.43,169.53,168.08,168.19,11040.997
2020-01-27 02:00:00,168.17,168.36,167.45,167.64,8727.671
2020-01-27 03:00:00,167.64,167.96,167.31,167.7,7674.713
2020-01-27 04:00:00,167.68,168.63,166.49,167.09,12522.635
2020-01-27 05:00:00,167.07,167.6,166.45,167.03,10456.236
2020-01-27 06:00:00,167.15,167.77,166.85,167.44,9800.184
2020-01-27 07:00:00,167.38,167.59,167.05,167.33,10325.669
2020-01-27 08:00:00,167.34,167.34,165.33,165.83,11696.373
2020-01-27 09:00:00,165.83,166.74,165.46,166.55,10388.233
2020-01-27 10:00:00,166.55,167.41,165.82,165.96,10441.788
2020-01-27 11:00:00,165.95,168.88,165.86,168.47,12928.23
2020-01-27 12:00:00,168.5,170.06,168.18,169.56,13220.896
2020-01-27 13:00:00,169.6,170.89,168.8,169.14,11901.54
2020-01-27 14:00:00,169.16,170.17,168.85,170.06,12041.688
2020-01-27 15:00:00,170.09,170.77,169.55,170.02,11854.979
2020-01-27 16:00:00,169.99,171.19,169.13,170.26,12936.362
2020-01-27 17:00:00,170.31,171.12,169.5,169.65,11841.642
2020-01-27 18:00:00,169.71,171.3,169.18,171.3,12009.192
2020-01-27 19:00:00,171.29,171.64,170.33,171.19,13147.791
2020-01-27 20:00:00,171.27,172.03,171.05,171.93,12001.759
2020-01-27 21:00:00,172.01,172.04,170.57,171.61,10887.633
2020-01-27 22:00:00,171.62,171.69,169.66,170.31,11217.092
2020-01-27 23:00:00,170.19,170.86,169.9,170.04,11638.897
2020-01-28 00:00:00,170.13,172.75,170.13,171.41,13043.89
2020-01-28 01:00:00,171.48,173.9,171.38,173.51,13867.554
2020-01-28 02:00:00,173.49,173.52,172.68,173.28,11281.292
2020-01-28 03:00:00,173.27,173.32,172.13,173.02,10351.531
2020-01-28 04:00:00,173.11,173.81,172.34,172.53,11365.729
2020-01-28 05:00:00,172.58,172.8,171.34,172.18,11221.565
2020-01-28 06:00:00,172.18,172.34,170.92,171.53,12482.796
2020-01-28 07:00:00,171.57,172.91,171.25,172.07,11382.576
2020-01-28 08:00:00,172.02,172.02,170.95,171.17,10159.012
2020-01-28 09:00:00,171.11,171.53,170.67,170.81,10374.837
2020-01-28 10:00:00,170.78,172.19,170.3,171.93,11036.649
2020-01-28 11:00:00,171.94,173.13,171.45,171.95,12639.225
2020-01-28 12:00:00,171.9,172.06,170.6,171.56,10702.662
2020-01-28 13:00:00,171.5,172.59,171.27,172.03,11201.335
2020-01-28 14:00:00,172.01,174.64,171.96,172.11,16122.257
2020-01-28 15:00:00,172.1,172.96,170.6,172.28,16312.817
2020-01-28 16:00:00,172.3,172.94,171.09,171.17,11520.142
2020-01-28 17:00:00,171.16,171.55,170.2,171.0,11994.041
2020-01-28 18:00:00,171.01,171.59,170.74,170.86,9839.28
2020-01-28 19:00:00,170.9,171.8,170.57,171.09,10224.622
2020-01-28 20:00:00,171.21,172.86,171.21,172.51,12215.7
2020-01-28 21:00:00,172.53,174.08,171.96,171.96,10802.403
2020-01-28 22:00:00,171.99,174.36,171.99,173.78,10409.121
2020-01-28 23:00:00,173.61,176.9,173.25,175.8,20634.316
2020-01-29 00:00:00,175.7,177.08,175.2,175.85,14253.362
2020-01-29 01:00:00,175.9,177.55,175.9,176.98,12168.301
2020-01-29 02:00:00,177.0,177.34,175.58,175.85,11750.261
2020-01-29 03:00:00,175.9,176.83,175.86,176.44,11109.05
2020-01-29 04:00:00,176.49,177.18,175.9,176.4,11243.681
2020-01-29 05:00:00,176.41,177.04,176.31,176.89,10665.286
2020-01-29 06:00:00,176.87,178.52,176.79,177.52,12654.467
2020-01-29 07:00:00,177.44,178.3,176.86,178.07,11787.084
2020-01-29 08:00:00,178.1,178.4,177.66,178.37,11625.357
2020-01-29 09:00:00,178.35,178.35,176.09,176.34,11567.882
2020-01-29 10:00:00,176.41,178.15,173.94,177.78,13310.186
2020-01-29 11:00:00,177.8,177.96,175.01,176.1,14731.455
2020-01-29 12:00:00,176.15,176.32,174.9,175.66,11464.96
2020-01-29 13:00:00,175.65,176.55,175.1,175.79,12742.213
2020-01-29 14:00:00,175.89,176.55,175.22,176.48,12205.189
2020-01-29 15:00:00,176.5,176.5,175.01,175.1,11537.706
2020-01-29 16:00:00,175.1,177.19,174.5,176.84,11624.675
2020-01-29 17:00:00,176.77,176.94,176.01,176.14,10760.044
2020-01-29 18:00:00,176.15,176.68,176.04,176.4,10432.534
2020-01-29 19:00:00,176.46,176.99,175.69,176.56,10549.137
2020-01-29 20:00:00,176.67,176.78,175.62,176.59,10328.035
2020-01-29 21:00:00,176.54,177.2,175.45,176.09,11315.758
2020-01-29 22:00:00,176.08,176.36,175.27,175.85,10597.853
2020-01-29 23:00:00,175.88,176.11,173.21,173.65,11665.15
2020-01-30 00:00:00,173.57,173.93,171.0,173.12,13272.468
2020-01-30 01:00:00,173.15,174.04,172.0,173.91,11164.183
2020-01-30 02:00:00,173.87,173.87,172.07,172.41,10166.009
2020-01-30 03:00:00,172.47,173.48,172.35,173.41,10576.548
2020-01-30 04:00:00,173.41,174.64,173.33,174.33,11891.205
2020-01-30 05:00:00,174.38,174.55,173.67,173.88,10528.875
2020-01-30 06:00:00,173.76,174.39,173.5,174.05,9263.291
2020-01-30 07:00:00,174.14,176.57,174.1,176.11,12866.283
2020-01-30 08:00:00,176.08,176.89,175.41,175.95,11953.47
2020-01-30 09:00:00,175.93,176.68,174.88,175.88,12007.442
2020-01-30 10:00:00,175.88,176.15,174.74,174.81,10874.013
2020-01-30 11:00:00,174.84,175.53,174.37,175.34,11834.987
2020-01-30 12:00:00,175.33,176.68,175.13,176.48,11633.232
2020-01-30 13:00:00,176.47,177.59,175.95,177.07,10982.92
2020-01-30 14:00:00,177.08,177.61,175.38,175.79,13070.187
2020-01-30 15:00:00,175.92,177.69,175.58,177.69,12157.794
2020-01-30 16:00:00,177.65,180.3,174.81,177.71,18627.929
2020-01-30 17:00:00,177.97,180.4,177.97,179.48,18796.0
2020-01-30 18:00:00,179.54,181.41,179.54,181.12,12878.907
2020-01-30 19:00:00,181.18,182.28,180.5,181.54,12747.976
2020-01-30 20:00:00,181.6,185.46,181.6,184.72,14141.515
2020-01-30 21:00:00,184.78,185.29,183.58,185.27,11547.595
2020-01-30 22:00:00,185.27,186.85,184.12,186.76,10786.88
2020-01-30 23:00:00,186.79,187.19,183.31,184.75,12640.343
2020-01-31 00:00:00,184.82,185.83,183.87,184.14,11510.405
2020-01-31 01:00:00,184.09,185.14,183.2,184.11,11552.851
2020-01-31 02:00:00,184.01,184.1,182.39,183.28,11941.23
2020-01-31 03:00:00,183.28,184.3,183.18,183.5,9781.54
2020-01-31 04:00:00,183.5,183.7,181.76,182.42,11062.916
2020-01-31 05:00:00,182.37,182.83,180.78,181.38,11471.536
2020-01-31 06:00:00,181.34,183.49,180.99,183.13,10944.697
2020-01-31 07:00:00,183.17,183.22,181.87,182.48,10413.091
2020-01-31 08:00:00,182.51,183.13,181.36,182.79,9725.015
2020-01-31 09:00:00,182.8,183.63,182.12,182.18,8354.758
2020-01-31 10:00:00,182.23,182.78,180.0,181.45,12883.116
2020-01-31 11:00:00,181.55,181.55,180.5,180.95,11399.677
2020-01-31 12:00:00,180.95,180.95,176.29,177.9,16100.808
2020-01-31 13:00:00,177.9,178.89,175.21,178.16,15017.175
2020-01-31 14:00:00,178.25,178.93,176.4,178.01,11905.668
2020-01-31 15:00:00,178.02,180.09,177.74,180.08,11009.854
2020-01-31 16:00:00,180.1,180.72,177.7,178.49,11872.817
2020-01-31 17:00:00,178.59,179.03,177.98,178.47,10748.849
2020-01-31 18:00:00,178.47,179.53,178.34,179.52,10079.231
2020-01-31 19:00:00,179.52,179.99,179.16,179.52,9742.446
2020-01-31 20:00:00,179.48,180.96,179.47,180.62,11226.215
2020-01-31 21:00:00,180.58,181.25,180.21,181.07,9710.327
2020-01-31 22:00:00,181.06,182.45,180.77,181.93,9982.229
2020-01-31 23:00:00,181.93,182.03,179.29,180.01,13483.549
2020-02-01 00:00:00,180.13,181.54,179.31,181.17,11321.538
2020-02-01 01:00:00,181.17,183.96,181.17,183.85,12958.401
2020-02-01 02:00:00,183.9,184.34,182.82,183.91,12463.55
2020-02-01 03:00:00,183.93,184.11,182.71,183.46,10438.941
2020-02-01 04:00:00,183.5,183.72,182.01,182.02,10138.901
2020-02-01 05:00:00,182.06,182.43,181.5,181.58,10295.122
2020-02-01 06:00:00,181.53,182.53,181.53,182.14,9434.709
2020-02-01 07:00:00,182.23,184.03,182.23,183.19,11753.654
2020-02-01 08:00:00,183.21,183.35,180.44,181.19,13230.138
2020-02-01 09:00:00,181.24,181.69,180.7,181.36,11722.763
2020-02-01 10:00:00,181.39,181.99,180.94,181.37,9544.062
2020-02-01 11:00:00,181.19,181.33,179.94,181.02,12292.565
2020-02-01 12:00:00,180.92,181.16,179.85,180.09,10642.343
2020-02-01 13:00:00,180.11,182.55,180.11,181.99,11926.016
2020-02-01 14:00:00,181.99,182.24,180.68,181.84,12225.593
2020-02-01 15:00:00,181.84,182.71,181.39,181.4,10545.106
2020-02-01 16:00:00,181.47,183.69,181.32,183.49,11661.155
2020-02-01 17:00:00,183.44,183.85,182.84,183.03,10562.033
2020-02-01 18:00:00,183.03,183.87,182.74,183.45,9642.711
2020-02-01 19:00:00,183.43,183.45,182.34,182.85,9109.052
2020-02-01 20:00:00,182.87,183.59,182.35,183.49,8427.795
2020-02-01 21:00:00,183.38,183.68,182.43,182.87,8348.87
2020-02-01 22:00:00,182.78,183.59,182.71,183.09,8229.703
2020-02-01 23:00:00,183.14,184.17,182.99,183.64,10318.823
2020-02-02 00:00:00,183.61,183.69,181.31,181.63,11726.798
2020-02-02 01:00:00,181.57,182.23,181.11,181.98,10947.453
2020-02-02 02:00:00,181.98,182.02,179.8,180.64,12789.277
2020-02-02 03:00:00,180.63,181.18,180.21,180.68,10774.103
2020-02-02 04:00:00,180.65,182.19,179.1,181.91,14522.145
2020-02-02 05:00:00,181.87,182.28,181.35,181.91,9944.362
2020-02-02 06:00:00,182.01,187.16,181.52,185.98,17860.698
2020-02-02 07:00:00,185.99,188.06,185.93,187.2,17253.657
2020-02-02 08:00:00,187.26,187.62,186.37,187.27,11561.655
2020-02-02 09:00:00,187.36,188.9,186.87,188.8,10768.15
2020-02-02 10:00:00,188.81,191.94,188.81,190.85,18104.371
2020-02-02 11:00:00,190.94,192.21,190.26,191.83,12206.989
2020-02-02 12:00:00,191.82,193.5,190.4,190.98,19981.258
2020-02-02 13:00:00,190.94,191.55,190.12,190.74,11995.511
2020-02-02 14:00:00,190.77,192.38,189.44,191.8,15817.535
2020-02-02 15:00:00,191.79,193.29,190.9,192.5,14000.227
2020-02-02 16:00:00,192.43,193.18,191.31,191.43,11473.415
2020-02-02 17:00:00,191.36,192.0,190.53,191.12,10666.267
2020-02-02 18:00:00,191.12,192.09,190.97,191.65,7744.433
2020-02-02 19:00:00,191.65,192.53,191.37,191.48,8290.848
2020-02-02 20:00:00,191.47,192.41,191.06,192.34,8569.424
2020-02-02 21:00:00,192.26,192.49,191.64,191.64,6896.953
2020-02-02 22:00:00,191.58,191.59,189.0,189.35,9569.239
2020-02-02 23:00:00,189.25,189.97,188.1,188.74,13315.988
2020-02-03 00:00:00,188.72,192.22,187.49,191.8,14534.834
2020-02-03 01:00:00,191.76,195.8,191.16,192.34,19389.894
